time,target,y,error,steer
85.376,0.5000,0.4986,0.5000,0.0010
85.408,0.5000,0.4986,0.5000,0.0009
85.440,0.5000,0.4986,0.5000,0.0009
85.472,0.5000,0.4987,0.5000,0.0009
85.504,0.5000,0.4987,0.5000,0.0008
85.536,0.5000,0.4987,0.5000,0.0008
85.568,0.5000,0.4987,0.5000,0.0008
85.600,0.5000,0.4987,0.5000,0.0007
85.632,0.5000,0.4988,0.5000,0.0007
85.664,0.5000,0.4988,0.5000,0.0006
85.696,0.5000,0.4988,0.5000,0.0006
85.728,0.5000,0.4988,0.5000,0.0006
85.760,0.5000,0.4989,0.5000,0.0005
85.792,0.5000,0.4989,0.5000,0.0005
85.824,0.5000,0.4989,0.5000,0.0005
85.856,0.5000,0.4989,0.5000,0.0004
85.888,0.5000,0.4990,0.5000,0.0004
85.920,0.5000,0.4990,0.5000,0.0003
85.952,0.5000,0.4990,0.5000,0.0003
85.984,0.5000,0.4990,0.5000,0.0003
86.016,0.5000,0.4990,0.5000,0.0002
86.048,0.5000,0.4991,0.5000,0.0002
86.080,0.5000,0.4991,0.5000,0.0002
86.112,0.5000,0.4991,0.5000,0.0001
86.144,0.5000,0.4991,0.5000,0.0001
86.176,0.5000,0.4992,0.5000,0.0001
86.208,0.5000,0.4992,0.5000,0.0000
86.240,0.5000,0.4992,0.5000,-0.0000
86.272,0.5000,0.4992,0.5000,-0.0001
86.304,0.5000,0.4993,0.5000,-0.0001
86.336,0.5000,0.4993,0.5000,-0.0001
86.368,0.5000,0.4993,0.5000,-0.0002
86.400,0.5000,0.4993,0.5000,-0.0002
86.432,0.5000,0.4993,0.5000,-0.0002
86.464,0.5000,0.4994,0.5000,-0.0003
86.496,0.5000,0.4994,0.5000,-0.0003
86.528,0.5000,0.4994,0.5000,-0.0003
86.560,0.5000,0.4994,0.5000,-0.0004
86.592,0.5000,0.4995,0.5000,-0.0004
86.624,0.5000,0.4995,0.5000,-0.0004
86.656,0.5000,0.4995,0.5000,-0.0005
86.688,0.5000,0.4995,0.5000,-0.0005
86.720,0.5000,0.4996,0.5000,-0.0005
86.752,0.5000,0.4996,0.5000,-0.0006
86.784,0.5000,0.4996,0.5000,-0.0006
86.816,0.5000,0.4996,0.5000,-0.0006
86.848,0.5000,0.4997,0.5000,-0.0007
86.880,0.5000,0.4997,0.5000,-0.0007
86.912,0.5000,0.4997,0.5000,-0.0007
86.944,0.5000,0.4997,0.5000,-0.0008
86.976,0.5000,0.4997,0.5000,-0.0008
87.008,0.5000,0.4998,0.5000,-0.0008
87.040,0.5000,0.4998,0.5000,-0.0009
87.072,0.5000,0.4998,0.5000,-0.0009
87.104,0.5000,0.4998,0.5000,-0.0009
87.136,0.5000,0.4999,0.5000,-0.0010
87.168,0.5000,0.4999,0.5000,-0.0010
87.200,0.5000,0.4999,0.5000,-0.0010
87.232,0.5000,0.4999,0.5000,-0.0011
87.264,0.5000,0.5000,0.5000,-0.0011
87.296,0.5000,0.5000,0.5000,-0.0011
87.328,0.5000,0.5000,0.5000,-0.0012
87.360,0.5000,0.5000,0.5000,-0.0012
87.392,0.5000,0.5000,0.5000,-0.0012
87.424,0.5000,0.5001,0.5000,-0.0013
87.456,0.5000,0.5001,0.5000,-0.0013
87.488,0.5000,0.5001,0.5000,-0.0013
87.520,0.5000,0.5001,0.5000,-0.0014
87.552,0.5000,0.5002,0.5000,-0.0014
87.584,0.5000,0.5002,0.5000,-0.0014
87.616,0.5000,0.5002,0.5000,-0.0014
87.648,0.5000,0.5002,0.5000,-0.0015
87.680,0.5000,0.5002,0.5000,-0.0015
87.712,0.5000,0.5003,0.5000,-0.0015
87.744,0.5000,0.5003,0.5000,-0.0016
87.776,0.5000,0.5003,0.5000,-0.0016
87.808,0.5000,0.5003,0.5000,-0.0016
87.840,0.5000,0.5004,0.5000,-0.0016
87.872,0.5000,0.5004,0.5000,-0.0017
87.904,0.5000,0.5004,0.5000,-0.0017
87.936,0.5000,0.5004,0.5000,-0.0017
87.968,0.5000,0.5004,0.5000,-0.0018
88.000,0.5000,0.5005,0.5000,-0.0018
88.032,0.5000,0.5005,0.5000,-0.0018
88.064,0.5000,0.5005,0.5000,-0.0018
88.096,0.5000,0.5005,0.5000,-0.0019
88.128,0.5000,0.5005,0.5000,-0.0019
88.160,0.5000,0.5006,0.5000,-0.0019
88.192,0.5000,0.5006,0.5000,-0.0019
88.224,0.5000,0.5006,0.5000,-0.0020
88.256,0.5000,0.5006,0.5000,-0.0020
88.288,0.5000,0.5006,0.5000,-0.0020
88.320,0.5000,0.5007,0.5000,-0.0020
88.352,0.5000,0.5007,0.5000,-0.0021
88.384,0.5000,0.5007,0.5000,-0.0021
88.416,0.5000,0.5007,0.5000,-0.0021
88.448,0.5000,0.5007,0.5000,-0.0021
88.480,0.5000,0.5008,0.5000,-0.0022
88.512,0.5000,0.5008,0.5000,-0.0022
88.544,0.5000,0.5008,0.5000,-0.0022
88.576,0.5000,0.5008,0.5000,-0.0022
88.608,0.5000,0.5008,0.5000,-0.0023
88.640,0.5000,0.5009,0.5000,-0.0023
88.672,0.5000,0.5009,0.5000,-0.0023
88.704,0.5000,0.5009,0.5000,-0.0023
88.736,0.5000,0.5009,0.5000,-0.0023
88.768,0.5000,0.5009,0.5000,-0.0024
88.800,0.5000,0.5010,0.5000,-0.0024
88.832,0.5000,0.5010,0.5000,-0.0024
88.864,0.5000,0.5010,0.5000,-0.0024
88.896,0.5000,0.5010,0.5000,-0.0024
88.928,0.5000,0.5010,0.5000,-0.0025
88.960,0.5000,0.5010,0.5000,-0.0025
88.992,0.5000,0.5011,0.5000,-0.0025
89.024,0.5000,0.5011,0.5000,-0.0025
89.056,0.5000,0.5011,0.5000,-0.0025
89.088,0.5000,0.5011,0.5000,-0.0026
89.120,0.5000,0.5011,0.5000,-0.0026
89.152,0.5000,0.5011,0.5000,-0.0026
89.184,0.5000,0.5012,0.5000,-0.0026
89.216,0.5000,0.5012,0.5000,-0.0026
89.248,0.5000,0.5012,0.5000,-0.0026
89.280,0.5000,0.5012,0.5000,-0.0027
89.312,0.5000,0.5012,0.5000,-0.0027
89.344,0.5000,0.5012,0.5000,-0.0027
89.376,0.5000,0.5013,0.5000,-0.0027
89.408,0.5000,0.5013,0.5000,-0.0027
89.440,0.5000,0.5013,0.5000,-0.0027
89.472,0.5000,0.5013,0.5000,-0.0028
89.504,0.5000,0.5013,0.5000,-0.0028
89.536,0.5000,0.5013,0.5000,-0.0028
89.568,0.5000,0.5014,0.5000,-0.0028
89.600,0.5000,0.5014,0.5000,-0.0028
89.632,0.5000,0.5014,0.5000,-0.0028
89.664,0.5000,0.5014,0.5000,-0.0028
89.696,0.5000,0.5014,0.5000,-0.0029
89.728,0.5000,0.5014,0.5000,-0.0029
89.760,0.5000,0.5014,0.5000,-0.0029
89.792,0.5000,0.5015,0.5000,-0.0029
89.824,0.5000,0.5015,0.5000,-0.0029
89.856,0.5000,0.5015,0.5000,-0.0029
89.888,0.5000,0.5015,0.5000,-0.0029
89.920,0.5000,0.5015,0.5000,-0.0029
89.952,0.5000,0.5015,0.5000,-0.0029
89.984,0.5000,0.5015,0.5000,-0.0030
90.016,0.5000,0.5015,0.5000,-0.0030
90.048,0.5000,0.5016,0.5000,-0.0030
90.080,0.5000,0.5016,0.5000,-0.0030
90.112,0.5000,0.5016,0.5000,-0.0030
90.144,0.5000,0.5016,0.5000,-0.0030
90.176,0.5000,0.5016,0.5000,-0.0030
90.208,0.5000,0.5016,0.5000,-0.0030
90.240,0.5000,0.5016,0.5000,-0.0030
90.272,0.5000,0.5016,0.5000,-0.0030
90.304,0.5000,0.5016,0.5000,-0.0030
90.336,0.5000,0.5017,0.5000,-0.0031
90.368,0.5000,0.5017,0.5000,-0.0031
90.400,0.5000,0.5017,0.5000,-0.0031
90.432,0.5000,0.5017,0.5000,-0.0031
90.464,0.5000,0.5017,0.5000,-0.0031
90.496,0.5000,0.5017,0.5000,-0.0031
90.528,0.5000,0.5017,0.5000,-0.0031
90.560,0.5000,0.5017,0.5000,-0.0031
90.592,0.5000,0.5017,0.5000,-0.0031
90.624,0.5000,0.5018,0.5000,-0.0031
90.656,0.5000,0.5018,0.5000,-0.0031
90.688,0.5000,0.5018,0.5000,-0.0031
90.720,0.5000,0.5018,0.5000,-0.0031
90.752,0.5000,0.5018,0.5000,-0.0031
90.784,0.5000,0.5018,0.5000,-0.0031
90.816,0.5000,0.5018,0.5000,-0.0031
90.848,0.5000,0.5018,0.5000,-0.0031
90.880,0.5000,0.5018,0.5000,-0.0031
90.912,0.5000,0.5018,0.5000,-0.0031
90.944,0.5000,0.5018,0.5000,-0.0031
90.976,0.5000,0.5018,0.5000,-0.0031
91.008,0.5000,0.5018,0.5000,-0.0031
91.040,0.5000,0.5019,0.5000,-0.0031
91.072,0.5000,0.5019,0.5000,-0.0031
91.104,0.5000,0.5019,0.5000,-0.0031
91.136,0.5000,0.5019,0.5000,-0.0031
91.168,0.5000,0.5019,0.5000,-0.0031
91.200,0.5000,0.5019,0.5000,-0.0031
91.232,0.5000,0.5019,0.5000,-0.0031
91.264,0.5000,0.5019,0.5000,-0.0031
91.296,0.5000,0.5019,0.5000,-0.0031
91.328,0.5000,0.5019,0.5000,-0.0031
91.360,0.5000,0.5019,0.5000,-0.0031
91.392,0.5000,0.5019,0.5000,-0.0031
91.424,0.5000,0.5019,0.5000,-0.0031
91.456,0.5000,0.5019,0.5000,-0.0031
91.488,0.5000,0.5019,0.5000,-0.0031
91.520,0.5000,0.5019,0.5000,-0.0031
91.552,0.5000,0.5019,0.5000,-0.0031
91.584,0.5000,0.5019,0.5000,-0.0031
91.616,0.5000,0.5019,0.5000,-0.0031
91.648,0.5000,0.5020,0.5000,-0.0031
91.680,0.5000,0.5020,0.5000,-0.0031
91.712,0.5000,0.5020,0.5000,-0.0031
91.744,0.5000,0.5020,0.5000,-0.0031
91.776,0.5000,0.5020,0.5000,-0.0031
91.808,0.5000,0.5020,0.5000,-0.0031
91.840,0.5000,0.5020,0.5000,-0.0031
91.872,0.5000,0.5020,0.5000,-0.0031
91.904,0.5000,0.5020,0.5000,-0.0031
91.936,0.5000,0.5020,0.5000,-0.0031
91.968,0.5000,0.5020,0.5000,-0.0030
92.000,0.5000,0.5020,0.5000,-0.0030
92.032,0.5000,0.5020,0.5000,-0.0030
92.064,0.5000,0.5020,0.5000,-0.0030
92.096,0.5000,0.5020,0.5000,-0.0030
92.128,0.5000,0.5020,0.5000,-0.0030
92.160,0.5000,0.5020,0.5000,-0.0030
92.192,0.5000,0.5020,0.5000,-0.0030
92.224,0.5000,0.5020,0.5000,-0.0030
92.256,0.5000,0.5020,0.5000,-0.0030
92.288,0.5000,0.5020,0.5000,-0.0030
92.320,0.5000,0.5020,0.5000,-0.0030
92.352,0.5000,0.5020,0.5000,-0.0029
92.384,0.5000,0.5020,0.5000,-0.0029
92.416,0.5000,0.5020,0.5000,-0.0029
92.448,0.5000,0.5020,0.5000,-0.0029
92.480,0.5000,0.5020,0.5000,-0.0029
92.512,0.5000,0.5020,0.5000,-0.0029
92.544,0.5000,0.5020,0.5000,-0.0029
92.576,0.5000,0.5020,0.5000,-0.0029
92.608,0.5000,0.5020,0.5000,-0.0029
92.640,0.5000,0.5020,0.5000,-0.0029
92.672,0.5000,0.5020,0.5000,-0.0028
92.704,0.5000,0.5020,0.5000,-0.0028
92.736,0.5000,0.5020,0.5000,-0.0028
92.768,0.5000,0.5020,0.5000,-0.0028
92.800,0.5000,0.5020,0.5000,-0.0028
92.832,0.5000,0.5020,0.5000,-0.0028
92.864,0.5000,0.5020,0.5000,-0.0028
92.896,0.5000,0.5019,0.5000,-0.0028
92.928,0.5000,0.5019,0.5000,-0.0027
92.960,0.5000,0.5019,0.5000,-0.0027
92.992,0.5000,0.5019,0.5000,-0.0027
93.024,0.5000,0.5019,0.5000,-0.0027
93.056,0.5000,0.5019,0.5000,-0.0027
93.088,0.5000,0.5019,0.5000,-0.0027
93.120,0.5000,0.5019,0.5000,-0.0027
93.152,0.5000,0.5019,0.5000,-0.0026
93.184,0.5000,0.5019,0.5000,-0.0026
93.216,0.5000,0.5019,0.5000,-0.0026
93.248,0.5000,0.5019,0.5000,-0.0026
93.280,0.5000,0.5019,0.5000,-0.0026
93.312,0.5000,0.5019,0.5000,-0.0026
93.344,0.5000,0.5019,0.5000,-0.0025
93.376,0.5000,0.5019,0.5000,-0.0025
93.408,0.5000,0.5019,0.5000,-0.0025
93.440,0.5000,0.5019,0.5000,-0.0025
93.472,0.5000,0.5019,0.5000,-0.0025
93.504,0.5000,0.5019,0.5000,-0.0025
93.536,0.5000,0.5018,0.5000,-0.0025
93.568,0.5000,0.5018,0.5000,-0.0024
93.600,0.5000,0.5018,0.5000,-0.0024
93.632,0.5000,0.5018,0.5000,-0.0024
93.664,0.5000,0.5018,0.5000,-0.0024
93.696,0.5000,0.5018,0.5000,-0.0024
93.728,0.5000,0.5018,0.5000,-0.0023
93.760,0.5000,0.5018,0.5000,-0.0023
93.792,0.5000,0.5018,0.5000,-0.0023
93.824,0.5000,0.5018,0.5000,-0.0023
93.856,0.5000,0.5018,0.5000,-0.0023
93.888,0.5000,0.5018,0.5000,-0.0023
93.920,0.5000,0.5018,0.5000,-0.0022
93.952,0.5000,0.5018,0.5000,-0.0022
93.984,0.5000,0.5017,0.5000,-0.0022
94.016,0.5000,0.5017,0.5000,-0.0022
94.048,0.5000,0.5017,0.5000,-0.0021
94.080,0.5000,0.5017,0.5000,-0.0021
94.112,0.5000,0.5017,0.5000,-0.0021
94.144,0.5000,0.5017,0.5000,-0.0021
94.176,0.5000,0.5017,0.5000,-0.0021
94.208,0.5000,0.5017,0.5000,-0.0020
94.240,0.5000,0.5017,0.5000,-0.0020
94.272,0.5000,0.5017,0.5000,-0.0020
94.304,0.5000,0.5017,0.5000,-0.0020
94.336,0.5000,0.5016,0.5000,-0.0020
94.368,0.5000,0.5016,0.5000,-0.0019
94.400,0.5000,0.5016,0.5000,-0.0019
94.432,0.5000,0.5016,0.5000,-0.0019
94.464,0.5000,0.5016,0.5000,-0.0019
94.496,0.5000,0.5016,0.5000,-0.0018
94.528,0.5000,0.5016,0.5000,-0.0018
94.560,0.5000,0.5016,0.5000,-0.0018
94.592,0.5000,0.5016,0.5000,-0.0018
94.624,0.5000,0.5015,0.5000,-0.0018
94.656,0.5000,0.5015,0.5000,-0.0017
94.688,0.5000,0.5015,0.5000,-0.0017
94.720,0.5000,0.5015,0.5000,-0.0017
94.752,0.5000,0.5015,0.5000,-0.0017
94.784,0.5000,0.5015,0.5000,-0.0016
94.816,0.5000,0.5015,0.5000,-0.0016
94.848,0.5000,0.5015,0.5000,-0.0016
94.880,0.5000,0.5015,0.5000,-0.0016
94.912,0.5000,0.5014,0.5000,-0.0015
94.944,0.5000,0.5014,0.5000,-0.0015
94.976,0.5000,0.5014,0.5000,-0.0015
95.008,0.5000,0.5014,0.5000,-0.0015
95.040,0.5000,0.5014,0.5000,-0.0014
95.072,0.5000,0.5014,0.5000,-0.0014
95.104,0.5000,0.5014,0.5000,-0.0014
95.136,0.5000,0.5014,0.5000,-0.0014
95.168,0.5000,0.5013,0.5000,-0.0014
95.200,0.5000,0.5013,0.5000,-0.0013
95.232,0.5000,0.5013,0.5000,-0.0013
95.264,0.5000,0.5013,0.5000,-0.0013
95.296,0.5000,0.5013,0.5000,-0.0012
95.328,0.5000,0.5013,0.5000,-0.0012
95.360,0.5000,0.5013,0.5000,-0.0012
95.392,0.5000,0.5012,0.5000,-0.0012
95.424,0.5000,0.5012,0.5000,-0.0011
95.456,0.5000,0.5012,0.5000,-0.0011
95.488,0.5000,0.5012,0.5000,-0.0011
95.520,0.5000,0.5012,0.5000,-0.0011
95.552,0.5000,0.5012,0.5000,-0.0010
95.584,0.5000,0.5012,0.5000,-0.0010
95.616,0.5000,0.5012,0.5000,-0.0010
95.648,0.5000,0.5011,0.5000,-0.0010
95.680,0.5000,0.5011,0.5000,-0.0009
95.712,0.5000,0.5011,0.5000,-0.0009
95.744,0.5000,0.5011,0.5000,-0.0009
95.776,0.5000,0.5011,0.5000,-0.0009
95.808,0.5000,0.5011,0.5000,-0.0008
95.840,0.5000,0.5011,0.5000,-0.0008
95.872,0.5000,0.5010,0.5000,-0.0008
95.904,0.5000,0.5010,0.5000,-0.0008
95.936,0.5000,0.5010,0.5000,-0.0007
95.968,0.5000,0.5010,0.5000,-0.0007
96.000,0.5000,0.5010,0.5000,-0.0007
96.032,0.5000,0.5010,0.5000,-0.0007
96.064,0.5000,0.5009,0.5000,-0.0006
96.096,0.5000,0.5009,0.5000,-0.0006
96.128,0.5000,0.5009,0.5000,-0.0006
96.160,0.5000,0.5009,0.5000,-0.0006
96.192,0.5000,0.5009,0.5000,-0.0005
96.224,0.5000,0.5009,0.5000,-0.0005
96.256,0.5000,0.5009,0.5000,-0.0005
96.288,0.5000,0.5008,0.5000,-0.0005
96.320,0.5000,0.5008,0.5000,-0.0004
96.352,0.5000,0.5008,0.5000,-0.0004
96.384,0.5000,0.5008,0.5000,-0.0004
96.416,0.5000,0.5008,0.5000,-0.0004
96.448,0.5000,0.5008,0.5000,-0.0003
96.480,0.5000,0.5007,0.5000,-0.0003
96.512,0.5000,0.5007,0.5000,-0.0003
96.544,0.5000,0.5007,0.5000,-0.0003
96.576,0.5000,0.5007,0.5000,-0.0002
96.608,0.5000,0.5007,0.5000,-0.0002
96.640,0.5000,0.5007,0.5000,-0.0002
96.672,0.5000,0.5006,0.5000,-0.0002
96.704,0.5000,0.5006,0.5000,-0.0001
96.736,0.5000,0.5006,0.5000,-0.0001
96.768,0.5000,0.5006,0.5000,-0.0001
96.800,0.5000,0.5006,0.5000,-0.0001
96.832,0.5000,0.5006,0.5000,-0.0000
96.864,0.5000,0.5006,0.5000,-0.0000
96.896,0.5000,0.5005,0.5000,0.0000
96.928,0.5000,0.5005,0.5000,0.0000
96.960,0.5000,0.5005,0.5000,0.0001
96.992,0.5000,0.5005,0.5000,0.0001
97.024,0.5000,0.5005,0.5000,0.0001
97.056,0.5000,0.5005,0.5000,0.0001
97.088,0.5000,0.5004,0.5000,0.0002
97.120,0.5000,0.5004,0.5000,0.0002
97.152,0.5000,0.5004,0.5000,0.0002
97.184,0.5000,0.5004,0.5000,0.0002
97.216,0.5000,0.5004,0.5000,0.0003
97.248,0.5000,0.5004,0.5000,0.0003
97.280,0.5000,0.5003,0.5000,0.0003
97.312,0.5000,0.5003,0.5000,0.0003
97.344,0.5000,0.5003,0.5000,0.0004
97.376,0.5000,0.5003,0.5000,0.0004
97.408,0.5000,0.5003,0.5000,0.0004
97.440,0.5000,0.5003,0.5000,0.0004
97.472,0.5000,0.5002,0.5000,0.0005
97.504,0.5000,0.5002,0.5000,0.0005
97.536,0.5000,0.5002,0.5000,0.0005
97.568,0.5000,0.5002,0.5000,0.0005
97.600,0.5000,0.5002,0.5000,0.0005
97.632,0.5000,0.5002,0.5000,0.0006
97.664,0.5000,0.5002,0.5000,0.0006
97.696,0.5000,0.5001,0.5000,0.0006
97.728,0.5000,0.5001,0.5000,0.0006
97.760,0.5000,0.5001,0.5000,0.0007
97.792,0.5000,0.5001,0.5000,0.0007
97.824,0.5000,0.5001,0.5000,0.0007
97.856,0.5000,0.5001,0.5000,0.0007
97.888,0.5000,0.5000,0.5000,0.0007
97.920,0.5000,0.5000,0.5000,0.0008
97.952,0.5000,0.5000,0.5000,0.0008
97.984,0.5000,0.5000,0.5000,0.0008
98.016,0.5000,0.5000,0.5000,0.0008
98.048,0.5000,0.5000,0.5000,0.0009
98.080,0.5000,0.4999,0.5000,0.0009
98.112,0.5000,0.4999,0.5000,0.0009
98.144,0.5000,0.4999,0.5000,0.0009
98.176,0.5000,0.4999,0.5000,0.0009
98.208,0.5000,0.4999,0.5000,0.0010
98.240,0.5000,0.4999,0.5000,0.0010
98.272,0.5000,0.4999,0.5000,0.0010
98.304,0.5000,0.4998,0.5000,0.0010
98.336,0.5000,0.4998,0.5000,0.0010
98.368,0.5000,0.4998,0.5000,0.0011
98.400,0.5000,0.4998,0.5000,0.0011
98.432,0.5000,0.4998,0.5000,0.0011
98.464,0.5000,0.4998,0.5000,0.0011
98.496,0.5000,0.4998,0.5000,0.0011
98.528,0.5000,0.4997,0.5000,0.0012
98.560,0.5000,0.4997,0.5000,0.0012
98.592,0.5000,0.4997,0.5000,0.0012
98.624,0.5000,0.4997,0.5000,0.0012
98.656,0.5000,0.4997,0.5000,0.0012
98.688,0.5000,0.4997,0.5000,0.0013
98.720,0.5000,0.4996,0.5000,0.0013
98.752,0.5000,0.4996,0.5000,0.0013
98.784,0.5000,0.4996,0.5000,0.0013
98.816,0.5000,0.4996,0.5000,0.0013
98.848,0.5000,0.4996,0.5000,0.0013
98.880,0.5000,0.4996,0.5000,0.0014
98.912,0.5000,0.4996,0.5000,0.0014
98.944,0.5000,0.4995,0.5000,0.0014
98.976,0.5000,0.4995,0.5000,0.0014
99.008,0.5000,0.4995,0.5000,0.0014
99.040,0.5000,0.4995,0.5000,0.0015
99.072,0.5000,0.4995,0.5000,0.0015
99.104,0.5000,0.4995,0.5000,0.0015
99.136,0.5000,0.4995,0.5000,0.0015
99.168,0.5000,0.4995,0.5000,0.0015
99.200,0.5000,0.4994,0.5000,0.0015
99.232,0.5000,0.4994,0.5000,0.0015
99.264,0.5000,0.4994,0.5000,0.0016
99.296,0.5000,0.4994,0.5000,0.0016
99.328,0.5000,0.4994,0.5000,0.0016
99.360,0.5000,0.4994,0.5000,0.0016
99.392,0.5000,0.4994,0.5000,0.0016
99.424,0.5000,0.4993,0.5000,0.0016
99.456,0.5000,0.4993,0.5000,0.0017
99.488,0.5000,0.4993,0.5000,0.0017
99.520,0.5000,0.4993,0.5000,0.0017
99.552,0.5000,0.4993,0.5000,0.0017
99.584,0.5000,0.4993,0.5000,0.0017
99.616,0.5000,0.4993,0.5000,0.0017
99.648,0.5000,0.4993,0.5000,0.0017
99.680,0.5000,0.4992,0.5000,0.0017
99.712,0.5000,0.4992,0.5000,0.0018
99.744,0.5000,0.4992,0.5000,0.0018
99.776,0.5000,0.4992,0.5000,0.0018
99.808,0.5000,0.4992,0.5000,0.0018
99.840,0.5000,0.4992,0.5000,0.0018
99.872,0.5000,0.4992,0.5000,0.0018
99.904,0.5000,0.4992,0.5000,0.0018
99.936,0.5000,0.4992,0.5000,0.0018
99.968,0.5000,0.4991,0.5000,0.0019
100.000,0.5000,0.4991,0.5000,0.0019
100.032,0.5000,0.4991,0.5000,0.0019
100.064,0.5000,0.4991,0.5000,0.0019
100.096,0.5000,0.4991,0.5000,0.0019
100.128,0.5000,0.4991,0.5000,0.0019
100.160,0.5000,0.4991,0.5000,0.0019
100.192,0.5000,0.4991,0.5000,0.0019
100.224,0.5000,0.4991,0.5000,0.0019
100.256,0.5000,0.4990,0.5000,0.0020
100.288,0.5000,0.4990,0.5000,0.0020
100.320,0.5000,0.4990,0.5000,0.0020
100.352,0.5000,0.4990,0.5000,0.0020
100.384,0.5000,0.4990,0.5000,0.0020
100.416,0.5000,0.4990,0.5000,0.0020
100.448,0.5000,0.4990,0.5000,0.0020
100.480,0.5000,0.4990,0.5000,0.0020
100.512,0.5000,0.4990,0.5000,0.0020
100.544,0.5000,0.4990,0.5000,0.0020
100.576,0.5000,0.4990,0.5000,0.0020
100.608,0.5000,0.4989,0.5000,0.0021
100.640,0.5000,0.4989,0.5000,0.0021
100.672,0.5000,0.4989,0.5000,0.0021
100.704,0.5000,0.4989,0.5000,0.0021
100.736,0.5000,0.4989,0.5000,0.0021
100.768,0.5000,0.4989,0.5000,0.0021
100.800,0.5000,0.4989,0.5000,0.0021
100.832,0.5000,0.4989,0.5000,0.0021
100.864,0.5000,0.4989,0.5000,0.0021
100.896,0.5000,0.4989,0.5000,0.0021
100.928,0.5000,0.4989,0.5000,0.0021
100.960,0.5000,0.4988,0.5000,0.0021
100.992,0.5000,0.4988,0.5000,0.0021
101.024,0.5000,0.4988,0.5000,0.0021
101.056,0.5000,0.4988,0.5000,0.0021
101.088,0.5000,0.4988,0.5000,0.0021
101.120,0.5000,0.4988,0.5000,0.0021
101.152,0.5000,0.4988,0.5000,0.0021
101.184,0.5000,0.4988,0.5000,0.0022
101.216,0.5000,0.4988,0.5000,0.0022
101.248,0.5000,0.4988,0.5000,0.0022
101.280,0.5000,0.4988,0.5000,0.0022
101.312,0.5000,0.4988,0.5000,0.0022
101.344,0.5000,0.4988,0.5000,0.0022
101.376,0.5000,0.4988,0.5000,0.0022
101.408,0.5000,0.4988,0.5000,0.0022
101.440,0.5000,0.4987,0.5000,0.0022
101.472,0.5000,0.4987,0.5000,0.0022
101.504,0.5000,0.4987,0.5000,0.0022
101.536,0.5000,0.4987,0.5000,0.0022
101.568,0.5000,0.4987,0.5000,0.0022
101.600,0.5000,0.4987,0.5000,0.0022
101.632,0.5000,0.4987,0.5000,0.0022
101.664,0.5000,0.4987,0.5000,0.0022
101.696,0.5000,0.4987,0.5000,0.0022
101.728,0.5000,0.4987,0.5000,0.0022
101.760,0.5000,0.4987,0.5000,0.0022
101.792,0.5000,0.4987,0.5000,0.0022
101.824,0.5000,0.4987,0.5000,0.0022
101.856,0.5000,0.4987,0.5000,0.0022
101.888,0.5000,0.4987,0.5000,0.0022
101.920,0.5000,0.4987,0.5000,0.0022
101.952,0.5000,0.4987,0.5000,0.0022
101.984,0.5000,0.4987,0.5000,0.0022
102.016,0.5000,0.4987,0.5000,0.0022
102.048,0.5000,0.4987,0.5000,0.0022
102.080,0.5000,0.4987,0.5000,0.0022
102.112,0.5000,0.4987,0.5000,0.0022
102.144,0.5000,0.4987,0.5000,0.0022
102.176,0.5000,0.4986,0.5000,0.0022
102.208,0.5000,0.4986,0.5000,0.0022
102.240,0.5000,0.4986,0.5000,0.0022
102.272,0.5000,0.4986,0.5000,0.0022
102.304,0.5000,0.4986,0.5000,0.0022
102.336,0.5000,0.4986,0.5000,0.0022
102.368,0.5000,0.4986,0.5000,0.0022
102.400,0.5000,0.4986,0.5000,0.0022
102.432,0.5000,0.4986,0.5000,0.0022
102.464,0.5000,0.4986,0.5000,0.0022
102.496,0.5000,0.4986,0.5000,0.0022
102.528,0.5000,0.4986,0.5000,0.0021
102.560,0.5000,0.4986,0.5000,0.0021
102.592,0.5000,0.4986,0.5000,0.0021
102.624,0.5000,0.4986,0.5000,0.0021
102.656,0.5000,0.4986,0.5000,0.0021
102.688,0.5000,0.4986,0.5000,0.0021
102.720,0.5000,0.4986,0.5000,0.0021
102.752,0.5000,0.4986,0.5000,0.0021
102.784,0.5000,0.4986,0.5000,0.0021
102.816,0.5000,0.4986,0.5000,0.0021
102.848,0.5000,0.4986,0.5000,0.0021
102.880,0.5000,0.4986,0.5000,0.0021
102.912,0.5000,0.4986,0.5000,0.0021
102.944,0.5000,0.4986,0.5000,0.0021
102.976,0.5000,0.4986,0.5000,0.0021
103.008,0.5000,0.4986,0.5000,0.0021
103.040,0.5000,0.4986,0.5000,0.0021
103.072,0.5000,0.4986,0.5000,0.0021
103.104,0.5000,0.4986,0.5000,0.0021
103.136,0.5000,0.4986,0.5000,0.0020
103.168,0.5000,0.4986,0.5000,0.0020
103.200,0.5000,0.4986,0.5000,0.0020
103.232,0.5000,0.4986,0.5000,0.0020
103.264,0.5000,0.4986,0.5000,0.0020
103.296,0.5000,0.4986,0.5000,0.0020
103.328,0.5000,0.4986,0.5000,0.0020
103.360,0.5000,0.4986,0.5000,0.0020
103.392,0.5000,0.4986,0.5000,0.0020
103.424,0.5000,0.4986,0.5000,0.0020
103.456,0.5000,0.4986,0.5000,0.0020
103.488,0.5000,0.4986,0.5000,0.0020
103.520,0.5000,0.4986,0.5000,0.0019
103.552,0.5000,0.4986,0.5000,0.0019
